Country2Code;Year;SP_NumericRating;Fitch_NumericRating;AvgRatingSF;Diff_UP_SF;BudgetBal_NGDP;BudgetBal_NGDP_Var;GGSB_NPGDP;GGSB_NPGDP_Var;GGXWDG_NGDP;GGXWDG_NGDP_Var;GGXWDN_NGDP;GGXWDN_NGDP_Var;NGDP_RPCH;NGDPDPC;NGDPDPC_Var;PCPIPCH;ExtDebtCombinedPercGNI;ExtDebtPercGNI_Var;DefaultLastYear;DefaultLast2Years;DefaultLast5Years;DefaultLast10Years
PE;2002;9;9;-1.0;0;-1.39;34.664;-1.13;25.297;45.05;3.91;37.78;3.089;5.45;2094.82;3.891;0.19;53.61;-2.304;1;1;1;1
PE;2003;9;9;-1.0;0;-1.61;-15.6;-1.26;-11.76;48.95;8.664;38.34;1.485;4.17;2236.93;6.784;2.26;52.99;-1.157;1;1;1;1
PE;2004;10;10;-1.0;0;-1.02;36.318;-0.98;22.152;46.33;-5.356;34.65;-9.617;4.96;2488.82;11.261;3.66;50.33;-5.016;1;1;1;1
PE;2005;10;10;-1.0;0;-0.43;57.91;-0.72;27.236;39.96;-13.743;31.65;-8.663;6.29;2754.34;10.669;1.62;42.23;-16.104;1;1;1;1
PE;2006;11;11;-1.0;0;2.02;568.445;0.2;127.235;34.77;-12.992;23.97;-24.255;7.53;3179.68;15.442;2;36.46;-13.646;1;1;1;1
PE;2007;11;11;-1.0;0;3.35;65.874;1.59;715.385;31.87;-8.341;16.74;-30.162;8.52;3621;13.879;1.78;34.34;-5.814;1;1;1;1
PE;2008;12;12;-1.0;0;2.68;-19.887;0.97;-39.119;27.96;-12.259;13.01;-22.302;9.14;4243.59;17.194;5.79;30.77;-10.398;1;1;1;1
PE;2009;12;12;-1.0;0;-1.39;-151.845;-0.21;-121.798;28.38;1.506;12.23;-5.996;1.05;4165.73;-1.835;2.94;33.15;7.712;1;1;1;1
PE;2010;12;12;-1.0;0;0.12;108.843;-0.42;-99.052;25.4;-10.502;10.26;-16.077;8.45;5027.22;20.68;1.53;30.7;-7.383;1;1;1;1
PE;2011;13;13;-1.0;0;2.02;1539.837;1.19;383.571;23.02;-9.365;7.15;-30.323;6.45;5685.08;13.086;3.37;28.63;-6.737;1;1;1;1
PE;2012;13;13;-1.0;0;2.07;2.479;1.38;15.449;21.19;-7.987;4.54;-36.484;5.95;6325.37;11.263;3.66;30.03;4.897;0;1;1;1
PE;2013;14;14;-1.0;0;0.75;-63.522;0.12;-91.418;20.33;-4.031;3.47;-23.514;5.85;6529.49;3.227;2.81;29.6;-1.425;0;0;1;1
PE;2014;14;14;-1.0;0;-0.27;-136.472;-0.21;-276.271;20.68;1.726;3.57;2.735;2.39;6456.79;-1.113;3.25;34.35;16.018;0;0;1;1
PE;2015;14;14;-1.0;0;-2.24;-715.273;-1.75;-741.346;23.06;11.517;5.6;56.907;3.26;6021.1;-6.748;3.53;35.59;3.628;0;0;1;1
PH;1995;10;10;-1.0;0;-0.02;96.288;-0.53;24.75;62.72;-4.297;;0;4.68;1200.43;13.005;6.86;51.51;-15.635;1;1;1;1
PH;1996;10;10;-1.0;0;0.55;3358.824;-0.54;-2.662;54.73;-12.741;;0;5.85;1276.66;6.35;8.31;51.09;-0.819;0;1;1;1
PH;1997;11;11;-1.0;0;0.38;-31.769;-0.94;-74.63;58.68;7.227;;0;5.19;1240.77;-2.811;5.66;58.27;14.052;0;0;1;1
PH;1998;11;11;-1.0;0;-1.35;-457.143;-1.56;-65.748;51.06;-12.992;;0;-0.58;960.71;-22.571;9.36;64.9;11.379;0;0;1;1
PH;1999;11;11;-1.0;0;-2.36;-74.815;-2.8;-78.823;53.58;4.945;;0;3.08;1080.95;12.515;6.16;61.92;-4.592;1;1;1;1
PH;2000;11;11;-1.0;0;-3.38;-43.22;-3.78;-35.349;58.77;9.688;;0;4.41;1055.12;-2.389;6.57;61.55;-0.586;1;1;1;1
PH;2001;11;11;-1.0;0;-3.62;-6.982;-3.82;-1.084;58.83;0.097;;0;2.89;970.38;-8.032;5.4;64.82;5.311;1;1;1;1
PH;2002;11;11;-1.0;0;-3.84;-6.222;-3.98;-4.132;63.26;7.522;;0;3.65;1014.94;4.592;2.72;62.25;-3.968;1;1;1;1
PH;2003;10;10;-1.0;0;-3.62;5.728;-3.82;4.068;68.04;7.557;;0;4.97;1024.77;0.968;2.27;61.07;-1.902;1;1;1;1
PH;2004;10;10;-1.0;0;-2.92;19.387;-3.24;15.157;65.8;-3.281;;0;6.7;1093.48;6.705;4.79;54.35;-11;1;1;1;1
PH;2010;10;10;-1.0;0;-2.35;12.365;-2.49;-40.315;43.46;-1.987;;0;7.63;2155.41;16.441;3.78;24.56;-2.003;0;1;1;1
PH;2012;11;11;-1.0;0;-0.3;24.25;-0.32;-576.596;40.61;-1.939;;0;6.68;2591.36;9.623;3.17;23.18;-6.229;0;0;1;1
PH;2013;12;12;-1.0;0;0.2;166.007;0.1;130.818;39.25;-3.359;;0;7.06;2769.53;6.876;2.93;20.2;-12.858;0;0;1;1
PH;2014;13;12;-1.0;1;0.88;340;0.63;541.837;36.4;-7.239;;0;6.13;2843.54;2.672;4.17;22.49;11.34;0;0;0;1
PH;2015;13;12;-1.0;1;-0.01;-101.023;0;-99.364;37.13;1.994;;0;5.81;2858.14;0.514;1.41;21.95;-2.427;0;0;0;1
PG;1999;8;8;-1.0;0;-4.44;0;;0;62.26;0;;0;1.86;686;0;14.93;83.25;0;1;1;1;1
PG;2000;8;8;-1.0;0;-1.08;75.744;;0;63.12;1.378;;0;-2.46;682.14;-0.563;15.6;69.78;-16.187;0;1;1;1
PG;2003;7;7;-1.0;0;-1.11;72.251;;0;60.26;-14.353;;0;4.39;673.85;19.041;14.71;60.08;-10.9;1;1;1;1
PG;2004;7;7;-1.0;0;1.55;239.623;;0;56.42;-6.384;;0;0.57;739.64;9.763;2.16;50.54;-15.874;0;1;1;1
PG;2005;7;7;-1.0;0;2.7;74.003;;0;48.05;-14.824;;0;3.92;841.7;13.799;1.78;41.87;-17.15;0;0;1;1
PG;2006;7;7;-1.0;0;6.54;141.679;;0;39.64;-17.51;;0;2.29;934.12;10.979;2.37;37.33;-10.861;0;0;1;1
PG;2007;8;7;-1.0;1;8.95;37.001;;0;33.67;-15.063;;0;7.15;1047.02;12.087;0.91;23.09;-38.145;0;0;1;1
PG;2008;8;8;-1.0;0;2.51;-71.942;;0;31.74;-5.721;;0;6.61;1291.13;23.314;10.77;18.1;-21.609;0;0;0;1
PG;2009;8;8;-1.0;0;-9.59;-481.688;;0;31.43;-0.999;;0;6.13;1278.68;-0.964;6.91;22.71;25.477;0;0;0;1
PG;2010;8;8;-1.0;0;3.1;132.374;;0;25.59;-18.562;;0;7.68;1471.34;15.067;5.1;65.38;187.886;0;0;0;1
PG;2011;8;8;-1.0;0;1.69;-45.554;;0;22.96;-10.296;;0;10.67;1871.21;27.177;4.44;102.12;56.203;0;0;0;1
PG;2012;8;8;-1.0;0;-3.2;-289.231;;0;26.71;16.344;;0;8.09;2147.54;14.767;4.54;101.93;-0.188;0;0;0;1
PG;2013;8;8;-1.0;0;-7.98;-149.437;;0;34.01;27.335;;0;5.53;2098.13;-2.3;4.96;146.3;43.525;0;0;0;0
PG;2014;8;8;-1.0;0;-7.18;10.054;;0;35.55;4.537;;0;8.54;2211.29;5.393;5.29;126.58;-13.476;1;1;1;1
PG;2015;8;8;-1.0;0;-7.7;-7.331;;0;40.81;14.778;;0;8.97;2084.71;-5.724;6;0;-100;1;1;1;1
PL;2000;14;14;-1.0;0;-2.98;-28.992;-4;-35.688;36.58;-7.542;6.72;5.815;4.26;4476.25;3.149;10.1;0;0;1;1;1;1
PL;2001;14;14;-1.0;0;-4.79;-60.55;-4.88;-22.047;37.35;2.102;13.69;103.872;1.21;4978.05;11.21;5.5;0;0;1;1;1;1
PL;2002;14;14;-1.0;0;-4.85;-1.254;-5.28;-8.263;41.78;11.852;13.08;-4.485;1.44;5195.28;4.364;1.9;0;0;1;1;1;1
PL;2003;14;14;-1.0;0;-6.08;-25.402;-6.04;-14.394;46.59;11.511;16.6;26.973;3.56;5691.34;9.548;0.84;49.2;0;1;1;1;1
PL;2004;14;14;-1.0;0;-5.16;15.172;-5.62;6.954;45.27;-2.838;14.03;-15.527;5.14;6643.23;16.725;3.49;52.79;7.303;0;1;1;1
PL;2005;14;14;-1.0;0;-3.99;22.619;-3.42;39.164;46.66;3.082;14.72;4.984;3.55;7974.84;20.045;2.13;44.39;-15.911;0;0;1;1
PL;2006;14;14;-1.0;0;-3.59;10.028;-4.79;-39.953;47.11;0.969;13.87;-5.773;6.19;8995.76;12.802;1.03;50.51;13.77;0;0;1;1
PL;2007;15;15;-1.0;0;-1.85;48.426;-2.61;45.455;44.18;-6.219;9.09;-34.518;7.2;11256.3;25.129;2.49;56.13;11.123;0;0;1;1
PL;2008;15;15;-1.0;0;-3.63;-96.11;-4.15;-59.042;46.61;5.498;8.89;-2.157;3.92;13905.67;23.537;4.22;47.2;-15.906;0;0;0;1
PL;2009;15;15;-1.0;0;-7.32;-101.598;-7.22;-73.838;49.81;6.859;13.75;54.629;2.63;11454.02;-17.631;3.45;66.07;39.976;0;0;0;1
PL;2010;15;15;-1.0;0;-7.53;-2.856;-7.47;-3.465;53.33;7.063;19.24;39.956;3.7;12599.72;10.003;2.58;68.4;3.539;0;0;0;1
PL;2011;15;15;-1.0;0;-4.85;35.552;-5.57;25.342;54.37;1.95;23.76;23.522;5.01;13884.5;10.197;4.27;63.4;-7.312;0;0;0;1
PL;2012;15;15;-1.0;0;-3.69;23.933;-3.81;31.665;53.95;-0.76;24.91;4.831;1.56;13154.74;-5.256;3.7;76.14;20.085;0;0;0;1
PL;2013;15;15;-1.0;0;-4.02;-8.943;-3.15;17.249;55.94;3.686;28.64;14.99;1.27;13772.95;4.7;0.9;75.57;-0.741;0;0;0;0
PL;2014;15;15;-1.0;0;-3.3;17.861;-2.97;5.711;50.44;-9.842;22.53;-21.338;3.33;14331.63;4.056;-0.03;67.25;-11.011;0;0;0;0
PL;2015;15;15;-1.0;0;-2.93;11.387;-2.82;5.148;51.29;1.689;24.38;8.219;3.64;12495.33;-12.813;-0.93;71.41;6.186;0;0;0;0
PT;1994;18;18;-1.0;0;-7.4;8.547;0;0;56.68;5.575;0;0;1.49;9970.96;4.617;4.97;0;0;0;0;0;0
PT;1995;18;18;-1.0;0;-5.18;30.065;-3.57;0;58.36;2.968;0;0;2.31;11791.4;18.257;3.97;0;0;0;0;0;0
PT;1996;18;18;-1.0;0;-4.74;8.517;-4.24;-18.523;57.51;-1.462;0;0;3.5;12188.04;3.364;2.94;0;0;0;0;0;0
PT;1997;18;18;-1.0;0;-3.7;21.807;-3.14;25.85;53.7;-6.624;46.35;0;4.43;11598.4;-4.838;1.89;0;0;0;0;0;0
PT;1998;19;19;-1.0;0;-4.39;-18.413;-3.64;-15.855;49.82;-7.227;42.46;-8.396;4.79;12220.99;5.368;2.22;0;0;0;0;0;0
PT;1999;19;19;-1.0;0;-3.03;30.894;-3.05;16.158;49.03;-1.584;41.56;-2.124;3.89;12491.23;2.211;2.17;0;0;0;0;0;0
PT;2000;19;19;-1.0;0;-3.22;-6.071;-4.13;-35.333;47.93;-2.248;41.5;-0.149;3.79;11536.13;-7.646;2.81;0;0;0;0;0;0
PT;2001;19;19;-1.0;0;-4.79;-48.927;-4.91;-19.012;50.56;5.492;45.81;10.388;1.94;11739.25;1.761;4.41;0;0;0;0;0;0
PT;2002;19;19;-1.0;0;-3.34;30.221;-4.82;1.954;52.9;4.638;47.28;3.207;0.77;12927.92;10.126;3.7;0;0;0;0;0;0
PT;2003;19;19;-1.0;0;-4.42;-32.356;-5.82;-20.859;54.68;3.351;50.12;6.005;-0.93;15802.94;22.239;3.24;182.69;0;0;0;0;0
PT;2004;19;19;-1.0;0;-6.19;-40.072;-7.64;-31.17;56.31;2.981;52.04;3.843;1.81;18070.02;14.346;2.51;183.48;0.429;0;0;0;0
PT;2011;13;11;-1.0;2;-7.38;33.924;-6.17;24.232;111.39;15.81;100.85;10.067;-1.83;23217.36;2.82;3.55;207.69;-12.253;0;0;0;0
PT;2015;11;11;-1.0;0;-4.39;38.838;-1.49;-30.149;128.79;-1.06;121.35;1.094;1.47;19121.59;-13.709;0.51;223.7;2.031;0;1;1;1
PY;2013;9;9;-1.0;0;-1.42;0;-1.99;0;17.02;0;12.26;0;14.04;4269.9;0;2.68;49.16;0;1;1;1;1
PY;2014;10;9;-1.0;1;-0.72;49.225;-1.55;21.831;20.24;18.914;14.16;15.427;4.72;4480.54;4.933;5.03;48.02;-2.305;1;1;1;1
PY;2015;10;10;-1.0;0;-2.46;-240.915;-2.98;-91.892;23.83;17.709;18.87;33.293;3.01;4009.57;-10.512;2.94;13.75;-71.365;0;1;1;1
RO;1996;9;9;-1.0;0;-4.71;0;0;0;0;0;;0;3.95;1575.5;0;38.81;22.93;0;0;0;0;1
RO;1997;9;9;-1.0;0;-5.15;-9.473;0;0;0;0;;0;-6.05;1581.75;0.397;154.76;27.13;18.35;0;0;0;0
RO;1999;6;6;-1.0;0;-3.56;32.842;0;0;0;0;;0;-1.15;1611.13;-15.088;45.8;25.49;4.592;1;1;1;1
RO;2001;7;7;-1.0;0;-3.18;19.98;0;0;27.19;-7.548;;0;5.59;1817.05;8.807;34.45;31.49;3.962;1;1;1;1
RO;2003;10;10;-1.0;0;-2.21;14.755;0;0;24.02;-12.058;;0;5.52;2768.12;30.66;15.31;38.86;5.854;1;1;1;1
RO;2005;12;12;-1.0;0;-0.68;79.569;-1.12;71.948;17.55;-16.377;;0;4.17;4662.67;31.657;9;40.17;-1.152;1;1;1;1
RO;2008;11;11;-1.0;0;-4.74;-52.854;-9.43;-63.785;13.39;5.809;;0;8.46;10160.35;25.055;7.85;49.04;-3.594;1;1;1;1
RO;2009;11;11;-1.0;0;-7.13;-50.464;-8.04;14.734;23.35;74.408;;0;-7.07;8220.82;-19.089;5.58;68.95;40.605;1;1;1;1
RO;2010;11;11;-1.0;0;-6.3;11.708;-6.14;23.72;30.54;30.782;;0;-0.8;8277.34;0.688;6.11;69.74;1.144;1;1;1;1
RO;2014;12;12;-1.0;0;-1.87;24.333;-0.48;72.348;40.5;4.299;;0;2.96;9995.01;4.459;1.08;56.55;-14.498;1;1;1;1
RO;2015;12;12;-1.0;0;-1.46;22.115;-0.66;-37.526;39.45;-2.59;;0;3.74;8906.3;-10.893;-0.6;56.4;-0.274;1;1;1;1
RU;2000;6;4;-1.0;2;3.12;186.622;2.13;165.378;56.12;-39.524;;0;10.05;1893.46;33.108;20.78;0;0;0;0;0;0
RU;2002;10;9;-1.0;1;0.68;-77.504;0.48;-79.264;37.79;-15.348;;0;4.8;2538.85;12.727;15.78;0;0;0;0;0;0
RU;2006;14;14;-1.0;0;7.84;2.726;7.59;1.988;9.85;-33.981;;0;8.15;7394.42;29.986;9.68;32.59;-5.545;0;0;0;0
RU;2007;14;14;-1.0;0;5.61;-28.435;4.49;-40.848;8.07;-18.065;;0;8.54;9708.29;31.292;9.01;36.54;12.127;0;0;0;0
RU;2009;13;13;-1.0;0;-5.92;-229.453;-5.94;-244.447;9.96;33.195;;0;-7.82;9132.7;-26.436;11.65;39.42;32.626;0;0;0;0
RU;2010;13;13;-1.0;0;-3.21;45.774;-3.25;45.256;10.64;6.765;;0;4.5;11382.58;24.635;6.85;33.06;-16.137;0;0;0;0
RU;2011;13;13;-1.0;0;1.44;144.95;1.19;136.57;10.91;2.595;;0;4.26;14208.17;24.824;8.44;27.34;-17.312;0;0;0;0
RU;2012;13;13;-1.0;0;0.39;-73.024;-0.05;-104.538;11.75;7.688;;0;3.51;15155.2;6.665;5.07;30.28;10.763;0;0;0;0
RU;2013;13;13;-1.0;0;-1.19;-406.941;-1.63;-2918.519;13.07;11.198;;0;1.28;15531.24;2.481;6.76;33.88;11.913;0;0;0;0
RW;2011;7;7;-1.0;0;-1.71;0;;0;23.06;0;;0;7.82;628.11;0;5.67;19.15;0;1;1;1;1
RW;2012;7;7;-1.0;0;-1.65;3.745;;0;20.14;-12.684;;0;8.79;687.89;9.518;6.29;17.76;-7.253;1;1;1;1
RW;2013;7;7;-1.0;0;-2.54;-54.407;;0;26.47;31.436;;0;4.71;700.39;1.816;4.22;22.89;28.867;1;1;1;1
RW;2015;8;8;-1.0;0;-2.83;21.07;;0;34.63;19.528;;0;6.94;731.51;1.974;2.51;28.2;8.158;1;1;1;1
SA;2004;16;16;-1.0;0;9.72;0;;0;62.93;0;52.75;0;7.96;11467.1;0;0.32;0;0;0;0;0;0
SA;2005;16;16;-1.0;0;17.99;85.09;;0;37.34;-40.659;17.74;-66.372;5.57;14068.22;22.683;0.54;0;0;0;0;0;0
SA;2006;17;17;-1.0;0;20.82;15.767;;0;25.83;-30.826;1.82;-89.745;2.79;15603.99;10.917;1.93;0;0;0;0;0;0
SA;2007;18;17;-1.0;1;11.78;-43.409;;0;17.12;-33.742;-16.09;-984.497;1.85;16666.63;6.81;5.04;0;0;0;0;0;0
SA;2008;18;18;-1.0;0;29.8;152.902;;0;12.06;-29.559;-42.19;-162.216;6.25;20157.3;20.944;6.1;0;0;0;0;0;0
SA;2009;18;18;-1.0;0;-5.38;-118.066;;0;13.99;16.034;-43.44;-2.956;-2.06;16094.68;-20.155;4.15;0;0;0;0;0;0
SA;2010;18;18;-1.0;0;3.58;166.4;;0;8.45;-39.61;-41.84;3.663;4.76;19112.69;18.752;3.8;0;0;0;0;0;0
SA;2011;18;18;-1.0;0;11.16;212.28;;0;5.4;-36.115;-41.92;-0.184;9.96;23593.83;23.446;3.75;0;0;0;0;0;0
SA;2012;18;18;-1.0;0;12;7.488;;0;3.59;-33.482;-51.52;-22.893;5.38;25139;6.549;2.86;0;0;0;0;0;0
SA;2013;18;18;-1.0;0;5.79;-51.742;;0;2.15;-40;-56.66;-9.973;2.67;24815.93;-1.285;3.51;0;0;0;0;0;0
SV;2002;11;11;-1.0;0;-3.58;0;;0;37.46;0;;0;2.34;2380.48;0;1.87;41.25;0;0;1;1;1
SV;2003;11;11;-1.0;0;-4.07;-13.898;;0;39.14;4.498;;0;2.3;2495.31;4.824;2.12;55.4;34.301;0;0;1;1
SV;2004;11;11;-1.0;0;-2.74;32.801;;0;39.41;0.672;;0;1.85;2611.29;4.648;4.45;55.86;0.836;0;0;1;1
SV;2005;11;11;-1.0;0;-2.97;-8.55;;0;38.55;-2.175;;0;3.56;2816.11;7.844;4.69;56.11;0.451;0;0;1;1
SV;2006;11;11;-1.0;0;-2.54;14.642;;0;39.1;1.427;;0;3.91;3041.1;7.989;4.04;56.17;0.109;0;0;0;1
SV;2007;11;11;-1.0;0;-1.85;27.208;;0;38.03;-2.732;;0;3.84;3285.11;8.024;4.58;50.15;-10.717;0;0;0;1
SV;2008;11;11;-1.0;0;-2.68;-45.016;;0;39.25;3.213;;0;1.27;3484.72;6.076;7.26;50.62;0.921;0;0;0;1
SV;2009;10;10;-1.0;0;-5.55;-107.322;;0;48.21;22.829;;0;-3.13;3343.2;-4.061;0.54;51.57;1.885;1;1;1;1
SV;2010;10;10;-1.0;0;-4.43;20.198;;0;49.66;3.007;;0;1.37;3443.46;2.999;1.18;52.97;2.711;0;1;1;1
SV;2013;9;9;-1.0;0;-3.59;8.858;;0;55.25;0.089;;0;1.85;3849.73;1.846;0.76;57.96;1.926;0;0;1;1
SV;2015;8;8;-1.0;0;-3.23;3.789;;0;58.92;3.662;;0;2.4;4040.32;1.982;-0.73;62.65;3.354;0;0;0;1
RS;2005;9;9;-1.0;0;1.1;0;0.69;0;54.11;0;49.24;0;5.54;3504.3;0;16.25;62.32;0;1;1;1;1
RS;2006;9;9;-1.0;0;-0.98;-189.292;-1.46;-312.828;40.3;-25.526;32.39;-34.219;4.9;4145.03;18.284;10.73;65.86;5.677;1;1;1;1
RS;2007;9;9;-1.0;0;-0.89;9.146;-2.03;-39.041;33.44;-17.026;26.97;-16.748;5.89;5486.49;32.363;6;66.41;0.837;1;1;1;1
RS;2008;9;9;-1.0;0;-1.89;-111.857;-4.14;-103.842;32.38;-3.167;28.81;6.82;5.37;6688.95;21.917;12.41;63.65;-4.15;1;1;1;1
RS;2009;9;9;-1.0;0;-3.64;-92.133;-4.03;2.731;35.95;11.042;30.78;6.867;-3.12;5820.47;-12.984;8.12;80.67;26.73;1;1;1;1
RS;2010;9;9;-1.0;0;-3.69;-1.484;-4.3;-6.832;43.68;21.493;38.91;26.385;0.58;5353.56;-8.022;6.14;85.39;5.856;1;1;1;1
RS;2011;10;9;-1.0;1;-4.14;-12.077;-4.94;-14.837;46.61;6.708;40.98;5.341;1.4;6424.03;19.995;11.14;69.86;-18.192;1;1;1;1
RS;2012;9;9;-1.0;0;-6.76;-63.324;-5.88;-19.117;58.32;25.117;52.12;27.177;-1.02;5656.26;-11.951;7.33;87.57;25.35;1;1;1;1
RS;2013;9;9;-1.0;0;-5.31;21.479;-5.65;3.995;61.42;5.319;53.12;1.919;2.57;6351.68;12.295;7.69;83.4;-4.762;1;1;1;1
RS;2014;10;8;-1.0;2;-6.23;-17.389;-5.59;1.098;72.01;17.241;67.55;27.157;-1.83;6199.12;-2.402;2.08;78.02;-6.447;1;1;1;1
RS;2015;9;8;-1.0;1;-3.67;41.085;-3.31;40.788;77.43;7.534;73.86;9.349;0.74;5119.76;-17.412;1.39;0;-100;1;1;1;1
SI;1996;16;15;-1.0;1;0.28;0;0.67;0;20.12;0;;0;3.6;10816.72;0;9.9;0;0;1;1;1;1
SI;1997;16;15;-1.0;1;-1.03;-463.251;-1.1;-264.627;20.7;2.887;;0;5.11;10568.76;-2.292;8.36;0;0;1;1;1;1
SI;1998;16;15;-1.0;1;-0.7;32.296;-0.46;58.477;21.25;2.637;;0;3.29;11194.84;5.924;7.93;0;0;0;1;1;1
SI;1999;16;16;-1.0;0;-0.56;18.822;-0.66;-44.76;22.02;3.61;;0;5.27;11497.62;2.705;6.11;0;0;0;0;1;1
SI;2000;16;16;-1.0;0;-1.21;-113.805;-1.1;-65.46;29.01;31.772;;0;4.16;10286.02;-10.538;8.88;0;0;0;0;1;1
SI;2001;16;16;-1.0;0;-1.25;-3.228;-0.74;32.908;28.54;-1.62;;0;2.95;10501.86;2.098;8.37;0;0;0;0;1;1
SI;2002;16;16;-1.0;0;-1.42;-13.873;-1.02;-39.13;28.4;-0.508;;0;3.84;11837.08;12.714;7.48;0;0;0;0;0;1
SI;2003;17;17;-1.0;0;-1.28;10.141;-0.59;42.773;27.04;-4.761;;0;2.84;14905.98;25.926;5.59;56.65;0;0;0;0;1
SI;2004;18;18;-1.0;0;-1.29;-0.94;-1.22;-108.362;26.83;-0.78;;0;4.35;17282.62;15.944;3.58;61.53;8.627;0;0;0;1
SI;2005;18;18;-1.0;0;-1.03;20.419;-1.48;-21.13;26.3;-1.979;;0;4;18222.58;5.439;2.5;67.19;9.19;0;0;0;1
SI;2006;19;19;-1.0;0;-0.79;22.634;-2.19;-48.276;26;-1.148;;0;5.66;19777.13;8.531;2.44;81.11;20.721;0;0;0;1
SI;2007;19;19;-1.0;0;0.26;132.535;-2.64;-20.383;22.7;-12.677;;0;6.94;23959.21;21.146;3.6;111.59;37.579;0;0;0;0
SI;2008;19;19;-1.0;0;-0.27;-204.651;-3.07;-16.402;21.55;-5.065;;0;3.3;27784.01;15.964;5.65;103.93;-6.865;0;0;0;0
SI;2009;19;19;-1.0;0;-5.42;-1907.407;-4.28;-39.343;34.42;59.706;;0;-7.8;24785.05;-10.794;0.86;121.26;16.68;0;0;0;0
SI;2010;19;19;-1.0;0;-5.24;3.358;-4.6;-7.473;37.89;10.078;;0;1.24;23499.59;-5.186;1.83;118.44;-2.33;0;0;0;0
SI;2011;19;19;-1.0;0;-5.5;-5.002;-4.07;11.56;46.12;21.712;;0;0.65;25040.52;6.557;1.82;105.93;-10.564;0;0;0;0
SI;2012;16;15;-1.0;1;-3.14;42.855;-1.85;54.595;53.36;15.705;;0;-2.72;22508.24;-10.113;2.59;123.26;16.364;0;0;0;0
SI;2013;15;14;-1.0;1;-13.89;-341.966;-1.59;13.745;70.48;32.077;;0;-1.06;23164.11;2.914;1.77;121.08;-1.768;0;0;0;0
SI;2014;15;14;-1.0;1;-5.82;58.131;-2.74;-72.083;80.78;14.613;;0;3.05;24050.46;3.826;0.18;113.88;-5.946;0;0;0;0
SI;2015;15;14;-1.0;1;-3.34;42.503;-2.1;23.624;83.27;3.084;;0;2.88;20732.48;-13.796;-0.51;115.1;1.07;0;0;0;0
SE;1994;20;18;-1.0;2;-8.78;19.494;-10.55;-1.15;69.69;3.587;14.89;62.616;4.09;25646.92;6.812;2.91;0;0;0;0;0;0
SE;1995;20;18;-1.0;2;-7;20.226;-9.37;11.221;69.82;0.184;13.07;-12.247;4.02;29882.78;16.516;2.47;0;0;0;0;0;0
SE;1996;20;18;-1.0;2;-3.09;55.906;-5.5;41.268;70.2;0.549;13.6;4.04;1.52;32577.73;9.018;1.03;0;0;0;0;0;0
SE;1997;20;18;-1.0;2;-1.55;49.66;-4.42;19.72;69.01;-1.699;12.58;-7.479;2.9;29896.15;-8.231;1.81;0;0;0;0;0;0
SE;1998;20;18;-1.0;2;0.86;155.084;-2.49;43.627;66.73;-3.3;11.22;-10.786;4.23;30135.41;0.8;1.03;0;0;0;0;0;0
SE;1999;20;19;-1.0;1;0.78;-8.995;-2.7;-8.554;61.35;-8.058;6.29;-43.986;4.53;30552.04;1.383;0.55;0;0;0;0;0;0
SE;2000;20;19;-1.0;1;3.24;315.276;-1.44;46.689;51.29;-16.397;1.12;-82.265;4.74;29251.96;-4.255;1.29;0;0;0;0;0;0
SE;2001;20;20;-1.0;0;1.44;-55.518;1.5;204.025;51.87;1.125;1.58;41.883;1.56;26933.82;-7.925;2.67;0;0;0;0;0;0
SE;2002;20;20;-1.0;0;-1.47;-202.154;-0.88;-158.439;49.94;-3.717;7.43;369.848;2.07;29520.93;9.605;1.93;0;0;0;0;0;0
SE;2003;20;20;-1.0;0;-1.31;10.748;-0.17;80.594;49.14;-1.618;4.73;-36.392;2.39;36889.59;24.961;2.34;139.09;0;0;0;0;0
SE;2004;21;21;-1.0;0;0.33;124.848;0.13;175.882;47.68;-2.957;3.22;-31.81;4.32;42362.22;14.835;1.02;147.52;6.062;0;0;0;0
SE;2005;21;21;-1.0;0;1.81;455.521;1.83;1317.829;47.97;0.604;-1.2;-137.314;2.82;42998.84;1.503;0.82;140.91;-4.482;0;0;0;0
SE;2006;21;21;-1.0;0;2.18;20.596;2.19;19.847;42.98;-10.402;-12.03;-899.584;4.69;46088.54;7.186;1.5;158.8;12.699;0;0;0;0
SE;2007;21;21;-1.0;0;3.34;52.839;2.68;22.308;38.11;-11.333;-16.24;-35.085;3.41;53122.33;15.261;1.68;170.5;7.365;0;0;0;0
SE;2008;21;21;-1.0;0;1.95;-41.462;1.2;-55.203;36.68;-3.739;-8.46;47.919;-0.56;55525.76;4.524;3.35;158.2;-7.211;0;0;0;0
SE;2009;21;21;-1.0;0;-0.72;-136.694;0.75;-37.469;40.2;9.571;-15.22;-79.917;-5.19;45998.35;-17.159;1.94;211.41;33.633;0;0;0;0
SE;2010;21;21;-1.0;0;-0.03;95.955;1.41;87.883;37.59;-6.486;-17.11;-12.404;5.99;51869.16;12.763;1.91;191.87;-9.244;0;0;0;0
SE;2011;21;21;-1.0;0;-0.08;-172.414;0.71;-49.61;36.94;-1.721;-13.98;18.318;2.66;59381.87;14.484;1.37;174.26;-9.178;0;0;0;0
SE;2012;21;21;-1.0;0;-0.92;-1070.886;-0.28;-139.522;37.21;0.717;-17.88;-27.95;-0.29;56915.73;-4.153;0.94;185.95;6.712;0;0;0;0
