="grossdebt_ME2_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0000109";="-.0000217";=".0000181";="5.23e-06";="-8.61e-06";="";="";="0";="-.0067431";="";="";="";="";="";="";="";="";=""
="t";="-.1002503";="-.1545834";=".3455282";=".505697";="-1.015178";="";="";=".";="-.9143374";="";="";="";="";="";="";="";="";=""
="p";=".9201456";=".8771498";=".7296973";=".6130693";=".3100212";="";="";=".";=".3605396";="";="";="";="";="";="";="";="";=""
="grossdebt_OP_5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0002263";="-.0020017";=".0011395";=".0004188";="-.0006379";="";="";="";="";="0";="-.5036525";="";="";=".3917158";="2.142493";="2.70873";="3.741602";="1.368709"
="t";="-.0291058";="-.1945862";=".2877222";=".6220312";="-1.469778";="";="";="";="";=".";="-1.491603";="";="";="1.125476";="5.209678";="5.618719";="3.64329";="2.177651"
="p";=".9767802";=".8457169";=".7735594";=".5339214";=".1416219";="";="";="";="";=".";=".1358031";="";="";=".2603872";="1.89e-07";="1.92e-08";=".0002692";=".0294321"
="grossdebt_ME0_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0000641";=".0005667";="-.0003226";="-.0001186";=".0001806";="";="";="";="";="0";=".1604472";="";="";="";="";="";="";=""
="t";=".0291207";=".1940999";="-.2857461";="-.6118913";="1.417514";="";="";="";="";=".";="1.345125";="";="";="";="";="";="";=""
="p";=".9767683";=".8460976";=".7750726";=".5406097";=".1563327";="";="";="";="";=".";=".1785848";="";="";="";="";="";="";=""
="grossdebt_ME1_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0000602";="-.0005321";=".0003029";=".0001113";="-.0001696";="";="";="";="";="0";="-.1487845";="";="";="";="";="";="";=""
="t";="-.0291223";="-.1938987";=".2848971";=".6150124";="-1.414472";="";="";="";="";=".";="-1.370166";="";="";="";="";="";="";=""
="p";=".976767";=".8462552";=".775723";=".5385465";=".1572234";="";="";="";="";=".";=".1706351";="";="";="";="";="";="";=""
="grossdebt_ME2_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-3.05e-06";="-.000027";=".0000153";="5.64e-06";="-8.59e-06";="";="";="";="";="0";="-.0090301";="";="";="";="";="";="";=""
="t";="-.0290086";="-.1968527";=".2911904";=".5337547";="-1.01181";="";="";="";="";=".";="-.8288798";="";="";="";="";="";="";=""
="p";=".9768578";=".8439428";=".7709057";=".5935113";=".3116287";="";="";="";="";=".";=".4071724";="";="";="";="";="";="";=""
="grossdebt_OP_10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0009917";="-.0035474";=".0014597";=".0004632";="-.0006237";="";="";="";="";="";="";="0";="-.7876084";=".0599465";="1.808965";="2.385486";="3.422213";="1.145074"
="t";=".1364577";="-.3528596";=".3661706";=".6620643";="-1.334285";="";="";="";="";="";="";=".";="-1.467145";=".1120037";="2.906427";="3.537112";="3.064505";="2.102973"
="p";=".8914595";=".7241937";=".7142378";=".50793";=".1821104";="";="";="";="";="";="";=".";=".1423365";=".9108205";=".0036558";=".0004045";=".0021803";=".0354681"
="grossdebt_ME0_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0002818";=".0010079";="-.0004147";="-.0001316";=".0001772";="";="";="";="";="";="";="0";=".275341";="";="";="";="";=""
="t";="-.1361542";=".3514645";="-.3625012";="-.6496465";="1.294052";="";="";="";="";="";="";=".";="1.310329";="";="";="";="";=""
="p";=".8916994";=".7252399";=".7169776";=".5159206";=".1956475";="";="";="";="";="";="";=".";=".1900846";="";="";="";="";=""
="grossdebt_ME1_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0002631";="-.000941";=".0003872";=".0001229";="-.0001654";="";="";="";="";="";="";="0";="-.2455386";="";="";="";="";=""
="t";=".1361481";="-.3506143";=".360519";=".6534853";="-1.290136";="";="";="";="";="";="";=".";="-1.448073";="";="";="";="";=""
="p";=".8917042";=".7258778";=".7184591";=".5134435";=".1970033";="";="";="";="";="";="";=".";=".1475966";="";="";="";="";=""
="grossdebt_ME2_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0000144";="-.0000514";=".0000211";="6.71e-06";="-9.03e-06";="";="";="";="";="";="";="0";="-.0222277";="";="";="";="";=""
="t";=".1373149";="-.3549409";=".3732506";=".5579996";="-.9659186";="";="";="";="";="";="";=".";="-.6811307";="";="";="";="";=""
="p";=".8907819";=".7226339";=".7089619";=".5768447";=".3340849";="";="";="";="";="";="";=".";=".4957888";="";="";="";="";=""
=""
