="b";=".0005912";="-.0027744";=".0002807";=".0016553";="-.000174";="";="";="";="";="0";="-.1425492";="";="";="";="";="";="";=""
="t";=".2810364";="-.9880134";=".2566197";="1.737168";="-1.419611";="";="";="";="";=".";="-1.324069";="";="";="";="";="";="";=""
="p";=".7786825";=".3231461";=".7974723";=".0823575";=".155721";="";="";="";="";=".";=".1854802";="";="";="";="";="";="";=""
="netdebt_ME2_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0000293";="-.0001373";=".0000139";=".0000819";="-8.61e-06";="";="";="";="";="0";="-.0084431";="";="";="";="";="";="";=""
="t";=".2808433";="-.8007743";=".2615849";=".9359515";="-1.012347";="";="";="";="";=".";="-.8261511";="";="";="";="";="";="";=""
="p";=".7788306";=".4232623";=".7936415";=".3492982";=".311372";="";="";="";="";=".";=".4087184";="";="";="";="";="";="";=""
="netdebt_OP_10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".003833";="-.0130947";=".0013105";=".0071224";="-.0006436";="";="";="";="";="";="";="0";="-.7982602";=".0227014";="1.784558";="2.361415";="3.396079";="1.174182"
="t";=".5200469";="-1.300668";=".3172147";="1.839771";="-1.326468";="";="";="";="";="";="";=".";="-1.489508";=".0421954";="2.858299";="3.482226";="3.056888";="2.036606"
="p";=".6030309";=".1933723";=".7510807";=".0658019";=".1846847";="";="";="";="";="";="";=".";=".1363536";=".966343";=".0042592";=".0004973";=".0022365";=".0416896"
="netdebt_ME0_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0010882";=".0037178";="-.0003721";="-.0020221";=".0001827";="";="";="";="";="";="";="0";=".2783334";="";="";="";="";=""
="t";="-.5152641";="1.25972";="-.3145331";="-1.784156";="1.288258";="";="";="";="";="";="";=".";="1.33325";="";="";="";="";=""
="p";=".6063685";=".2077703";=".7531162";=".0743984";=".1976562";="";="";="";="";="";="";=".";=".1824498";="";="";="";="";=""
="netdebt_ME1_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0010179";="-.0034775";=".000348";=".0018915";="-.0001709";="";="";="";="";="";="";="0";="-.2482657";="";="";="";="";=""
="t";=".5162905";="-1.267226";=".3131068";="1.838831";="-1.284202";="";="";="";="";="";="";=".";="-1.474444";="";="";="";="";=""
="p";=".6056515";=".2050744";=".7541995";=".0659401";=".1990711";="";="";="";="";="";="";=".";=".1403621";="";="";="";="";=""
="netdebt_ME2_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0000543";="-.0001855";=".0000186";=".0001009";="-9.12e-06";="";="";="";="";="";="";="0";="-.0223957";="";="";="";="";=""
="t";=".4908508";="-.9157222";=".3234136";=".9530959";="-.9626845";="";="";="";="";="";="";=".";="-.6888041";="";="";="";="";=""
="p";=".623532";=".3598126";=".746382";=".3405415";=".3357059";="";="";="";="";="";="";=".";=".4909466";="";="";="";="";=""
=""
