
="";="(1)";="(2)";="(3)";="(4)";="(5)";="(6)";="(7)";="(8)";="(9)";="(10)";="(11)";="(12)";="(13)";="(14)";="(15)";="(16)"
="";="(-0.26)";="(0.26)";="(-0.26)";="(-0.26)";="";="";="";="";="";="";="";="";="";="";="";=""
="DefaultLast2Years=0";="";="";="";="";="0";="0";="0";="0";="";="";="";="";="";="";="";=""
="";="";="";="";="";="(.)";="(.)";="(.)";="(.)";="";="";="";="";="";="";="";=""
="DefaultLast2Years=1";="";="";="";="";="-0.0719";="0.0247";="-0.0190";="-0.00573";="";="";="";="";="";="";="";=""
="";="";="";="";="";="(-0.49)";="(0.49)";="(-0.49)";="(-0.49)";="";="";="";="";="";="";="";=""
="DefaultLast5Years=0";="";="";="";="";="";="";="";="";="0";="0";="0";="0";="";="";="";=""
="";="";="";="";="";="";="";="";="";="(.)";="(.)";="(.)";="(.)";="";="";="";=""
="DefaultLast5Years=1";="";="";="";="";="";="";="";="";="-0.0530";="0.0183";="-0.0140";="-0.00427";="";="";="";=""
="";="";="";="";="";="";="";="";="";="(-0.37)";="(0.37)";="(-0.37)";="(-0.37)";="";="";="";=""
="DefaultLast10Years=0";="";="";="";="";="";="";="";="";="";="";="";="";="0";="0";="0";="0"
="";="";="";="";="";="";="";="";="";="";="";="";="";="(.)";="(.)";="(.)";="(.)"
="DefaultLast10Years=1";="";="";="";="";="";="";="";="";="";="";="";="";="-0.0373";="0.0129";="-0.00988";="-0.00303"
="";="";="";="";="";="";="";="";="";="";="";="";="";="(-0.19)";="(0.19)";="(-0.19)";="(-0.19)"

="cut1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="Const";="0.519***";="";="";="";="0.507***";="";="";="";="0.509***";="";="";="";="0.513***";="";="";=""
="";="(3.38)";="";="";="";="(3.27)";="";="";="";="(3.25)";="";="";="";="(3.03)";="";="";=""

="cut2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="Const";="1.792***";="";="";="";="1.780***";="";="";="";="1.782***";="";="";="";="1.785***";="";="";=""
="";="(9.98)";="";="";="";="(9.75)";="";="";="";="(9.61)";="";="";="";="(8.88)";="";="";=""

="sigma2_u";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="Const";="1.103***";="";="";="";="1.110***";="";="";="";="1.107***";="";="";="";="1.103***";="";="";=""
="";="(4.25)";="";="";="";="(4.28)";="";="";="";="(4.27)";="";="";="";="(4.21)";="";="";=""

="Observations";="1165";="1165";="1165";="1165";="1165";="1165";="1165";="1165";="1165";="1165";="1165";="1165";="1165";="1165";="1165";="1165"
="Pseudo R-squared";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""

="t statistics in parentheses"
="* p<0.10; ** p<0.05; *** p<0.01"
