="netdebt_OP_5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0018295";="-.0016611";=".0032059";="-.007375";="-.010886";="";="";="";="";="0";=".1193474";="";="";=".275334";="1.691539";="2.508877";="3.22049";="3.495138";=".6363571"
="t";="-.2060526";="-.0563277";=".912617";="-2.233333";="-1.106665";="";="";="";="";=".";=".512602";="";="";="1.093346";="5.850048";="6.970732";="8.531615";="8.452904";="2.947662"
="p";=".8367498";=".9550808";=".361444";=".025527";=".2684389";="";="";="";="";=".";=".6082298";="";="";=".2742419";="4.91e-09";="3.15e-12";="0";="0";=".0032019"
="netdebt_ME0_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0006871";=".0006239";="-.001204";=".0027698";=".0040884";="";="";="";="";="0";="-.044359";="";="";="";="";="";="";="";=""
="t";=".2057989";=".056312";="-.918492";="2.220525";="1.11735";="";="";="";="";=".";="-.5185573";="";="";="";="";="";="";="";=""
="p";=".836948";=".9550933";=".3583614";=".0263832";=".2638445";="";="";="";="";=".";=".6040695";="";="";="";="";="";="";="";=""
="netdebt_ME1_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0005134";="-.0004662";=".0008997";="-.0020697";="-.003055";="";="";="";="";="0";=".033746";="";="";="";="";="";="";="";=""
="t";="-.2054321";="-.0564181";=".9170738";="-2.154619";="-1.10722";="";="";="";="";=".";=".5161359";="";="";="";="";="";="";="";=""
="p";=".8372346";=".9550088";=".359104";=".0311917";=".2681986";="";="";="";="";=".";=".6057595";="";="";="";="";="";="";="";=""
="netdebt_ME2_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0001409";="-.0001279";=".0002469";="-.000568";="-.0008384";="";="";="";="";="0";=".0086735";="";="";="";="";="";="";="";=""
="t";="-.2070139";="-.0559477";=".8635753";="-1.799958";="-1.074764";="";="";="";="";=".";=".5078951";="";="";="";="";="";="";="";=""
="p";=".835999";=".9553834";=".3878213";=".0718672";=".2824802";="";="";="";="";=".";=".6115269";="";="";="";="";="";="";="";=""
="netdebt_OP_10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0018829";="-.0023138";=".0031937";="-.0073694";="-.0103927";="";="";="";="";="";="";="0";=".1985674";=".356777";="1.773412";="2.588191";="3.296222";="3.5681";=".6330664"
="t";="-.2129156";="-.0805794";=".9072429";="-2.268537";="-1.057772";="";="";="";="";="";="";=".";=".4916051";=".9221776";="4.397574";="5.342534";="6.933998";="7.447035";="2.978987"
="p";=".8313928";=".9357765";=".3642784";=".0232965";=".2901592";="";="";="";="";="";="";=".";=".6229986";=".356436";=".0000109";="9.17e-08";="4.09e-12";="9.55e-14";=".002892"
="netdebt_ME0_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0007072";=".000869";="-.0011995";=".0027679";=".0039034";="";="";="";="";="";="";="0";="-.0727613";="";="";="";="";="";=""
="t";=".2126696";=".0805421";="-.9132363";="2.258154";="1.067241";="";="";="";="";="";="";=".";="-.5055093";="";="";="";="";="";=""
="p";=".8315847";=".9358061";=".3611183";=".0239361";=".2858628";="";="";="";="";="";="";=".";=".6132011";="";="";="";="";="";=""
="netdebt_ME1_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.000528";="-.0006488";=".0008956";="-.0020665";="-.0029143";="";="";="";="";="";="";="0";=".056283";="";="";="";="";="";=""
="t";="-.2123541";="-.0807672";=".9117009";="-2.188741";="-1.054331";="";="";="";="";="";="";=".";=".4956612";="";="";="";="";="";=""
="p";=".8318308";=".9356271";=".3619262";=".0286156";=".2917314";="";="";="";="";="";="";=".";=".6201335";="";="";="";="";="";=""
="netdebt_ME2_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0001451";="-.0001783";=".0002461";="-.000568";="-.000801";="";="";="";="";="";="";="0";=".0135343";="";="";="";="";="";=""
="t";="-.2137727";="-.0797458";=".8596277";="-1.822744";="-1.043029";="";="";="";="";="";="";=".";=".5178588";="";="";="";="";="";=""
="p";=".8307243";=".9364395";=".3899943";=".0683421";=".296935";="";="";="";="";="";="";=".";=".6045568";="";="";="";="";="";=""
=""
