
="";="(1)";="(2)";="(3)";="(4)";="(5)";="(6)";="(7)";="(8)";="(9)";="(10)";="(11)";="(12)";="(13)";="(14)";="(15)";="(16)"
="";="(0.64)";="(-0.64)";="(0.65)";="(0.59)";="";="";="";="";="";="";="";="";="";="";="";=""
="DefaultLast2Years=0";="";="";="";="";="0";="0";="0";="0";="";="";="";="";="";="";="";=""
="";="";="";="";="";="(.)";="(.)";="(.)";="(.)";="";="";="";="";="";="";="";=""
="DefaultLast2Years=1";="";="";="";="";="0.118";="-0.0440";="0.0332";="0.00874";="";="";="";="";="";="";="";=""
="";="";="";="";="";="(0.59)";="(-0.60)";="(0.60)";="(0.55)";="";="";="";="";="";="";="";=""
="DefaultLast5Years=0";="";="";="";="";="";="";="";="";="0";="0";="0";="0";="";="";="";=""
="";="";="";="";="";="";="";="";="";="(.)";="(.)";="(.)";="(.)";="";="";="";=""
="DefaultLast5Years=1";="";="";="";="";="";="";="";="";="0.119";="-0.0444";="0.0337";="0.00867";="";="";="";=""
="";="";="";="";="";="";="";="";="";="(0.51)";="(-0.52)";="(0.52)";="(0.51)";="";="";="";=""
="DefaultLast10Years=0";="";="";="";="";="";="";="";="";="";="";="";="";="0";="0";="0";="0"
="";="";="";="";="";="";="";="";="";="";="";="";="";="(.)";="(.)";="(.)";="(.)"
="DefaultLast10Years=1";="";="";="";="";="";="";="";="";="";="";="";="";="0.199";="-0.0728";="0.0563";="0.0135"
="";="";="";="";="";="";="";="";="";="";="";="";="";="(0.49)";="(-0.51)";="(0.50)";="(0.52)"

="cut1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="Const";="0.251";="";="";="";="0.264";="";="";="";="0.275";="";="";="";="0.357";="";="";=""
="";="(1.14)";="";="";="";="(1.13)";="";="";="";="(1.09)";="";="";="";="(0.92)";="";="";=""

="cut2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="Const";="1.668***";="";="";="";="1.680***";="";="";="";="1.692***";="";="";="";="1.773***";="";="";=""
="";="(6.24)";="";="";="";="(6.28)";="";="";="";="(5.85)";="";="";="";="(4.40)";="";="";=""

="cut3";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="Const";="2.488***";="";="";="";="2.499***";="";="";="";="2.509***";="";="";="";="2.588***";="";="";=""
="";="(7.44)";="";="";="";="(7.29)";="";="";="";="(6.97)";="";="";="";="(5.34)";="";="";=""

="cut4";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="Const";="3.201***";="";="";="";="3.212***";="";="";="";="3.220***";="";="";="";="3.296***";="";="";=""
="";="(8.67)";="";="";="";="(8.71)";="";="";="";="(8.53)";="";="";="";="(6.93)";="";="";=""

="cut5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="Const";="3.476***";="";="";="";="3.487***";="";="";="";="3.495***";="";="";="";="3.568***";="";="";=""
="";="(8.22)";="";="";="";="(8.41)";="";="";="";="(8.45)";="";="";="";="(7.45)";="";="";=""

="sigma2_u";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="Const";="0.626***";="";="";="";="0.635***";="";="";="";="0.636***";="";="";="";="0.633***";="";="";=""
="";="(2.92)";="";="";="";="(2.93)";="";="";="";="(2.95)";="";="";="";="(2.98)";="";="";=""

="Observations";="357";="357";="357";="357";="357";="357";="357";="357";="357";="357";="357";="357";="357";="357";="357";="357"
="Pseudo R-squared";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""

="t statistics in parentheses"
="* p<0.10; ** p<0.05; *** p<0.01"
