
="";="(1)";="(2)";="(3)";="(4)";="(5)";="(6)";="(7)";="(8)";="(9)";="(10)";="(11)";="(12)";="(13)";="(14)";="(15)";="(16)"
="";="(-0.40)";="(0.40)";="(-0.40)";="(-0.40)";="";="";="";="";="";="";="";="";="";="";="";=""
="DefaultLast2Years=0";="";="";="";="";="0";="0";="0";="0";="";="";="";="";="";="";="";=""
="";="";="";="";="";="(.)";="(.)";="(.)";="(.)";="";="";="";="";="";="";="";=""
="DefaultLast2Years=1";="";="";="";="";="0.126";="-0.0495";="0.0325";="0.0135";="";="";="";="";="";="";="";=""
="";="";="";="";="";="(0.42)";="(-0.42)";="(0.42)";="(0.44)";="";="";="";="";="";="";="";=""
="DefaultLast5Years=0";="";="";="";="";="";="";="";="";="0";="0";="0";="0";="";="";="";=""
="";="";="";="";="";="";="";="";="";="(.)";="(.)";="(.)";="(.)";="";="";="";=""
="DefaultLast5Years=1";="";="";="";="";="";="";="";="";="-0.0218";="0.00854";="-0.00551";="-0.00241";="";="";="";=""
="";="";="";="";="";="";="";="";="";="(-0.07)";="(0.07)";="(-0.07)";="(-0.07)";="";="";="";=""
="DefaultLast10Years=0";="";="";="";="";="";="";="";="";="";="";="";="";="0";="0";="0";="0"
="";="";="";="";="";="";="";="";="";="";="";="";="";="(.)";="(.)";="(.)";="(.)"
="DefaultLast10Years=1";="";="";="";="";="";="";="";="";="";="";="";="";="-0.647";="0.237*";="-0.111***";="-0.0922"
="";="";="";="";="";="";="";="";="";="";="";="";="";="(-1.51)";="(1.70)";="(-2.67)";="(-1.25)"

="cut1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="Const";="-0.246";="";="";="";="-0.126";="";="";="";="-0.212";="";="";="";="-0.762*";="";="";=""
="";="(-1.15)";="";="";="";="(-0.49)";="";="";="";="(-0.68)";="";="";="";="(-1.87)";="";="";=""

="cut2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="Const";="1.264***";="";="";="";="1.378***";="";="";="";="1.293***";="";="";="";="0.746*";="";="";=""
="";="(5.06)";="";="";="";="(4.68)";="";="";="";="(3.74)";="";="";="";="(1.87)";="";="";=""

="cut3";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="Const";="2.121***";="";="";="";="2.232***";="";="";="";="2.148***";="";="";="";="1.605***";="";="";=""
="";="(9.00)";="";="";="";="(7.84)";="";="";="";="(6.44)";="";="";="";="(3.94)";="";="";=""

="cut4";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="Const";="2.780***";="";="";="";="2.886***";="";="";="";="2.805***";="";="";="";="2.261***";="";="";=""
="";="(7.05)";="";="";="";="(6.74)";="";="";="";="(5.73)";="";="";="";="(4.00)";="";="";=""

="sigma2_u";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="Const";="0.389**";="";="";="";="0.367*";="";="";="";="0.374*";="";="";="";="0.320*";="";="";=""
="";="(1.97)";="";="";="";="(1.87)";="";="";="";="(1.92)";="";="";="";="(1.88)";="";="";=""

="Observations";="296";="296";="296";="296";="296";="296";="296";="296";="296";="296";="296";="296";="296";="296";="296";="296"
="Pseudo R-squared";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""

="t statistics in parentheses"
="* p<0.10; ** p<0.05; *** p<0.01"
