="p";=".7556283";=".7639205";=".5098111";=".7686177";=".1433136";="";="";=".";=".6805584";="";="";="";="";=".1725271";=".0000442";="1.29e-14";="6.21e-09";=".0755031"
="structbal_ME0_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0013786";=".0039494";="-.0013387";="-.0039164";=".0045644";="";="";="0";=".0474776";="";="";="";="";="";="";="";="";=""
="t";="-.3123932";=".3012633";="-.6652971";="-.2942489";="1.502895";="";="";=".";=".4124467";="";="";="";="";="";="";="";="";=""
="p";=".7547417";=".7632137";=".5058605";=".7685677";=".132866";="";="";=".";=".680012";="";="";="";="";="";="";="";="";=""
="structbal_ME1_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0008216";="-.0023539";=".0007979";=".0023343";="-.0027205";="";="";="0";="-.0277259";="";="";="";="";="";="";="";="";=""
="t";=".3165499";="-.3063613";=".6563646";=".2944986";="-1.439581";="";="";=".";="-.4186764";="";="";="";="";="";="";="";="";=""
="p";=".7515851";=".7593295";=".5115896";=".768377";=".1499861";="";="";=".";=".6754526";="";="";="";="";="";="";="";="";=""
="structbal_ME2_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0004515";="-.0012934";=".0004384";=".0012826";="-.0014949";="";="";="0";="-.0159483";="";="";="";="";="";="";="";="";=""
="t";=".3024712";="-.2904749";=".6582379";=".2926917";="-1.369944";="";="";=".";="-.4027663";="";="";="";="";="";="";="";="";=""
="p";=".7622928";=".771453";=".5103853";=".7697579";=".1707045";="";="";=".";=".6871201";="";="";="";="";="";="";="";="";=""
="structbal_OP_5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0040263";="-.0089572";=".0039846";=".0088173";="-.0119476";="";="";="";="";="0";="-.1725855";="";="";="-.3972791";="1.082252";="2.012834";="2.609384";=".4286619"
="t";=".3627293";="-.2650016";=".7508288";=".2428147";="-1.492363";="";="";="";="";=".";="-.4776225";="";="";="-1.183044";="2.983971";="5.85513";="5.030485";="1.75572"
="p";=".7168071";=".7910083";=".4527557";=".8081489";=".135604";="";="";="";="";=".";=".6329189";="";="";=".2367916";=".0028453";="4.77e-09";="4.89e-07";=".0791363"
="structbal_ME0_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.001563";=".003477";="-.0015467";="-.0034227";=".0046378";="";="";="";="";="0";=".0663707";="";="";="";="";="";="";=""
="t";="-.3644892";=".2656655";="-.7588313";="-.2430193";="1.534549";="";="";="";="";=".";=".4832843";="";="";="";="";="";="";=""
="p";=".7154928";=".7904968";=".4479535";=".8079904";=".1248947";="";="";="";="";=".";=".6288939";="";="";="";="";="";="";=""
="structbal_ME1_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".000933";="-.0020757";=".0009233";=".0020433";="-.0027686";="";="";="";="";="0";="-.03741";="";="";="";="";="";="";=""
="t";=".3701417";="-.2689782";=".7478137";=".243664";="-1.478808";="";="";="";="";=".";="-.5211384";="";="";="";="";="";="";=""
="p";=".7112769";=".7879464";=".4545725";=".8074911";=".1391915";="";="";="";="";=".";=".6022704";="";="";="";="";="";="";=""
="structbal_ME2_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0005112";="-.0011373";=".0005059";=".0011196";="-.0015171";="";="";="";="";="0";="-.0232274";="";="";="";="";="";="";=""
="t";=".3507678";="-.2581809";=".7465277";=".241451";="-1.381646";="";="";="";="";=".";="-.4429519";="";="";="";="";="";="";=""
="p";=".7257626";=".7962673";=".4553487";=".8092056";=".1670804";="";="";="";="";=".";=".6578005";="";="";="";="";="";="";=""
="structbal_OP_10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0050529";="-.0034778";=".0049021";=".0094591";="-.0138235";="";="";="";="";="";="";="0";="-.6093109";="-.7805115";=".7011385";="1.631492";="2.22376";=".3768445"
="t";=".4414029";="-.1114133";=".9342531";=".2617533";="-1.76195";="";="";="";="";="";="";=".";="-1.487293";="-2.034249";="1.831603";="4.353402";="4.125082";="1.725127"
="p";=".6589213";=".9112886";=".3501734";=".7935116";=".0780778";="";="";="";="";="";="";=".";=".1369374";=".0419265";=".0670106";=".0000134";=".0000371";=".0845046"
="structbal_ME0_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0019415";=".0013363";="-.0018835";="-.0036345";=".0053114";="";="";="";="";="";="";="0";=".2207142";="";="";="";="";=""
="t";="-.4443482";=".1115007";="-.9457892";="-.2619867";="1.811096";="";="";="";="";="";="";=".";="1.659723";="";="";="";="";=""
="p";=".6567909";=".9112193";=".3442561";=".7933317";=".070126";="";="";="";="";="";="";=".";=".0969701";="";="";="";="";=""
="structbal_ME1_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0011491";="-.0007909";=".0011148";=".0021511";="-.0031436";="";="";="";="";="";="";="0";="-.0946773";="";="";="";="";=""
="t";=".453408";="-.1121688";=".926023";=".2627116";="-1.706031";="";="";="";="";="";="";=".";="-2.299563";="";="";="";="";=""
="p";=".650255";=".9106896";=".354434";=".7927729";=".0880023";="";="";="";="";="";="";=".";=".021473";="";="";="";="";=""
="structbal_ME2_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".000635";="-.000437";=".000616";=".0011887";="-.0017372";="";="";="";="";="";="";="0";="-.0953892";="";="";="";="";=""
="t";=".423478";="-.1100382";=".9226966";=".2601512";="-1.601257";="";="";="";="";="";="";=".";="-1.258057";="";="";="";="";=""
="p";=".6719466";=".9123791";=".3561653";=".7947471";=".1093199";="";="";="";="";="";="";=".";=".2083713";="";="";="";="";=""
=""
