
="";="(1)";="(2)";="(3)";="(4)";="(5)";="(6)";="(7)";="(8)";="(9)";="(10)";="(11)";="(12)";="(13)";="(14)";="(15)";="(16)"
="DefaultLast2Years=0";="";="";="";="";="0";="0";="0";="0";="";="";="";="";="";="";="";=""
="";="";="";="";="";="(.)";="(.)";="(.)";="(.)";="";="";="";="";="";="";="";=""
="DefaultLast2Years=1";="";="";="";="";="0.0261";="-0.00351";="0.00291";="0.000535";="";="";="";="";="";="";="";=""
="";="";="";="";="";="(0.06)";="(-0.06)";="(0.06)";="(0.06)";="";="";="";="";="";="";="";=""
="DefaultLast5Years=0";="";="";="";="";="";="";="";="";="0";="0";="0";="0";="";="";="";=""
="";="";="";="";="";="";="";="";="";="(.)";="(.)";="(.)";="(.)";="";="";="";=""
="DefaultLast5Years=1";="";="";="";="";="";="";="";="";="-0.0437";="0.00567";="-0.00473";="-0.000847";="";="";="";=""
="";="";="";="";="";="";="";="";="";="(-0.12)";="(0.12)";="(-0.12)";="(-0.12)";="";="";="";=""
="DefaultLast10Years=0";="";="";="";="";="";="";="";="";="";="";="";="";="0";="0";="0";="0"
="";="";="";="";="";="";="";="";="";="";="";="";="";="(.)";="(.)";="(.)";="(.)"
="DefaultLast10Years=1";="";="";="";="";="";="";="";="";="";="";="";="";="-0.371";="0.0420";="-0.0356";="-0.00582"
="";="";="";="";="";="";="";="";="";="";="";="";="";="(-0.85)";="(0.95)";="(-0.96)";="(-0.82)"

="cut1";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="Const";="1.514***";="";="";="";="1.512***";="";="";="";="1.509***";="";="";="";="1.475***";="";="";=""
="";="(4.20)";="";="";="";="(4.22)";="";="";="";="(4.26)";="";="";="";="(4.15)";="";="";=""

="cut2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="Const";="2.438***";="";="";="";="2.436***";="";="";="";="2.433***";="";="";="";="2.408***";="";="";=""
="";="(5.93)";="";="";="";="(5.96)";="";="";="";="(6.04)";="";="";="";="(6.04)";="";="";=""

="cut3";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="Const";="3.246***";="";="";="";="3.244***";="";="";="";="3.243***";="";="";="";="3.230***";="";="";=""
="";="(6.17)";="";="";="";="(6.22)";="";="";="";="(6.25)";="";="";="";="(6.26)";="";="";=""

="sigma2_u";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="Const";="1.081***";="";="";="";="1.083***";="";="";="";="1.091***";="";="";="";="1.169***";="";="";=""
="";="(2.96)";="";="";="";="(2.96)";="";="";="";="(2.95)";="";="";="";="(2.73)";="";="";=""

="Observations";="555";="555";="555";="555";="555";="555";="555";="555";="555";="555";="555";="555";="555";="555";="555";="555"
="Pseudo R-squared";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""

="t statistics in parentheses"
="* p<0.10; ** p<0.05; *** p<0.01"
