="";="foodw_smnetdebt";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="";="main:ngdpdpc_var";="main:ngdp_rpch";="main:extdebtpercgni_var";="main:ggxwdn_ngdp_var";="main:pcpipch";="main:0.defaultlastyear";="main:1.defaultlastyear";="main:0.defaultlast2years";="main:1.defaultlast2years";="main:0.defaultlast5years";="main:1.defaultlast5years";="main:0.defaultlast10years";="main:1.defaultlast10years";="cut1:_cons";="cut2:_cons";="cut3:_cons";="cut4:_cons";="sigma2_u:_cons"
="b";="-.0033498";=".0455817";=".0089787";=".0001167";="-.0416747";="";="";="";="";="";="";="0";="-.4035621";=".732976";="1.98577";="3.215297";="4.142407";="1.479355"
="t";="-.4325021";="1.734887";="1.393993";=".8387914";="-1.255031";="";="";="";="";="";="";=".";="-1.240598";="2.788113";="7.523609";="9.214306";="7.694538";="3.329556"
="p";=".6653765";=".0827609";=".1633196";=".4015864";=".2094674";="";="";="";="";="";="";=".";=".2147545";=".0053016";="5.33e-14";="0";="1.42e-14";=".0008698"
="netdebt_ME0_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0009604";="-.0130688";="-.0025743";="-.0000335";=".0119487";="";="";="";="";="";="";="0";=".1032707";="";="";="";="";=""
="t";=".4307811";="-1.740546";="-1.357127";="-.8412885";="1.215252";="";="";="";="";="";="";=".";="1.36488";="";="";="";="";=""
="p";=".6666276";=".0817631";=".1747409";=".4001863";=".2242701";="";="";="";="";="";="";=".";=".1722907";="";="";="";="";=""
="netdebt_ME1_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0007818";=".0106377";=".0020954";=".0000272";="-.0097259";="";="";="";="";="";="";="0";="-.0870303";="";="";="";="";=""
="t";="-.4269887";="1.785104";="1.426653";=".8451229";="-1.201673";="";="";="";="";="";="";=".";="-1.363484";="";="";="";="";=""
="p";=".6693876";=".0742445";=".1536799";=".3980422";=".2294904";="";="";="";="";="";="";=".";=".1727302";="";="";="";="";=""
="netdebt_ME2_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0001693";=".0023035";=".0004537";="5.90e-06";="-.002106";="";="";="";="";="";="";="0";="-.0154324";="";="";="";="";=""
="t";="-.4360763";="1.358462";="1.069585";=".7884884";="-1.125021";="";="";="";="";="";="";=".";="-1.210275";="";="";="";="";=""
="p";=".6627814";=".174317";=".284806";=".4304111";=".2605803";="";="";="";="";="";="";=".";=".2261733";="";="";="";="";=""
=""
