="netdebt_ME0_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0046042";=".0100703";="-.0019223";="-.0001311";=".0270897";="";="";="0";=".0752729";="";="";="";="";="";="";="";="";="";=""
="t";="-1.649063";="1.169403";="-1.363982";="-.8311874";="2.283746";="";="";=".";=".9398808";="";="";="";="";="";="";="";="";="";=""
="p";=".0991348";=".2422413";=".1725733";=".4058678";=".0223865";="";="";=".";=".3472787";="";="";="";="";="";="";="";="";="";=""
="netdebt_ME1_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0040109";="-.0087727";=".0016746";=".0001142";="-.023599";="";="";="0";="-.0671293";="";="";="";="";="";="";="";="";="";=""
="t";="1.71289";="-1.179581";="1.407416";=".8282006";="-2.324084";="";="";=".";="-.9332509";="";="";="";="";="";="";="";="";="";=""
="p";=".0867329";=".238167";=".1593042";=".4075569";=".020121";="";="";=".";=".3506904";="";="";="";="";="";="";="";="";="";=""
="netdebt_ME2_Def2";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0005471";="-.0011965";=".0002284";=".0000156";="-.0032187";="";="";="0";="-.0075568";="";="";="";="";="";="";="";="";="";=""
="t";="1.153598";="-.9736151";="1.035791";=".7926646";="-1.466298";="";="";=".";="-.8940555";="";="";="";="";="";="";="";="";="";=""
="p";=".2486652";=".3302477";=".3002995";=".4279732";=".142567";="";="";=".";=".3712922";="";="";="";="";="";="";="";="";="";=""
="netdebt_OP_5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0179647";="-.0376659";=".0073969";=".0004747";="-.1047966";="";="";="";="";="0";="-.3943946";="";="";=".56527";="1.959003";="2.99464";="3.528879";="4.235526";="1.809237"
="t";="1.769481";="-1.168317";="1.411498";=".7867883";="-2.539306";="";="";="";="";=".";="-1.063856";="";="";="2.06698";="6.781504";="9.125349";="8.627363";="9.717662";="3.428952"
="p";=".0768137";=".2426789";=".1580978";=".4314058";=".0111073";="";="";="";="";=".";=".2873939";="";="";=".0387361";="1.19e-11";="0";="0";="0";=".0006059"
="netdebt_ME0_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0046667";=".0097844";="-.0019215";="-.0001233";=".0272229";="";="";="";="";="0";=".0891804";="";="";="";="";="";="";="";=""
="t";="-1.659052";="1.131804";="-1.341681";="-.7867483";="2.27122";="";="";="";="";=".";="1.189658";="";="";="";="";="";="";="";=""
="p";=".0971053";=".2577169";=".1796994";=".4314292";=".0231337";="";="";="";="";=".";=".2341809";="";="";="";="";="";="";="";=""
="netdebt_ME1_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0040544";="-.0085007";=".0016694";=".0001071";="-.0236511";="";="";="";="";="0";="-.079629";="";="";="";="";="";="";="";=""
="t";="1.725408";="-1.140721";="1.38342";=".7839722";="-2.307789";="";="";="";="";=".";="-1.18446";="";="";="";="";="";="";="";=""
="p";=".0844539";=".2539862";=".1665361";=".4330564";=".0210109";="";="";="";="";=".";=".2362311";="";="";="";="";="";="";="";=""
="netdebt_ME2_Def5";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0005637";="-.0011818";=".0002321";=".0000149";="-.0032882";="";="";="";="";="0";="-.0088603";="";="";="";="";="";="";="";=""
="t";="1.156901";="-.9532146";="1.027353";=".7552969";="-1.467025";="";="";="";="";=".";="-1.059091";="";="";="";="";="";="";="";=""
="p";=".2473127";=".3404814";=".3042543";=".4500708";=".1423693";="";="";="";="";=".";=".2895583";="";="";="";="";="";="";="";=""
="netdebt_OP_10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0179109";="-.0382891";=".0075049";=".0004805";="-.1050737";="";="";="";="";="";="";="0";="-.0999911";=".5893684";="1.980332";="3.020481";="3.553832";="4.259856";="1.78988"
="t";="1.763916";="-1.191593";="1.465091";=".7847557";="-2.577372";="";="";="";="";="";="";=".";="-.2793886";="2.096372";="6.684393";="8.964744";="8.594096";="9.703723";="3.386276"
="p";=".0777462";=".2334207";=".142896";=".4325968";=".0099555";="";="";="";="";="";="";=".";=".7799466";=".0360492";="2.32e-11";="0";="0";="0";=".0007085"
="netdebt_ME0_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";="-.0046508";=".0099423";="-.0019488";="-.0001248";=".0272839";="";="";="";="";="";="";="0";=".0252684";="";="";="";="";="";=""
="t";="-1.647069";="1.151933";="-1.377776";="-.7842522";="2.297759";="";="";="";="";="";="";=".";=".2845589";="";="";="";="";="";=""
="p";=".0995438";=".2493484";=".1682724";=".4328921";=".0215755";="";="";="";="";="";="";=".";=".7759821";="";="";="";="";="";=""
="netdebt_ME1_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".004053";="-.0086643";=".0016983";=".0001087";="-.0237767";="";="";="";="";="";="";="0";="-.0221743";="";="";="";="";="";=""
="t";="1.716297";="-1.160644";="1.428309";=".7813672";="-2.337462";="";="";="";="";="";="";=".";="-.2839882";="";="";="";="";="";=""
="p";=".0861077";=".2457866";=".153203";=".4345865";=".0194152";="";="";="";="";="";="";=".";=".7764194";="";="";="";="";="";=""
="netdebt_ME2_Def10";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";="";=""
="b";=".0005522";="-.0011804";=".0002314";=".0000148";="-.0032394";="";="";="";="";="";="";="0";="-.0028608";="";="";="";="";="";=""
="t";="1.138027";="-.964635";="1.023778";=".7529899";="-1.461709";="";="";="";="";="";="";=".";="-.2865972";="";="";="";="";="";=""
="p";=".2551094";=".3347277";=".3059399";=".451456";=".1438211";="";="";="";="";="";="";=".";=".7744208";="";="";="";="";="";=""
=""
